Specimen properties : Specimen label,"GAI2S1R2"
Specimen properties : Anvil height,"5.90000",mm
Specimen properties : Diameter,"5.46000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.11458","4.14901","0.17720","2.85000","0.00000","0.11458","0.01942"
"0.11500","4.15821","0.17760","2.86000","0.00000","0.11500","0.01949"
"0.11542","4.16495","0.17788","2.87000","0.00000","0.11542","0.01956"
"0.11583","4.17453","0.17829","2.88000","0.00000","0.11583","0.01963"
"0.11625","4.18555","0.17876","2.89000","0.00000","0.11625","0.01970"
"0.11667","4.19667","0.17924","2.90000","0.00000","0.11667","0.01977"
"0.11708","4.21100","0.17985","2.91000","0.00000","0.11708","0.01984"
"0.11750","4.22186","0.18031","2.92000","0.00000","0.11750","0.01992"
"0.11792","4.23346","0.18081","2.93000","0.00000","0.11792","0.01999"
"0.11813","4.24263","0.18120","2.94000","0.00000","0.11813","0.02002"
"0.11854","4.24888","0.18147","2.95000","0.00000","0.11854","0.02009"
"0.11896","4.26058","0.18197","2.96000","0.00000","0.11896","0.02016"
"0.11938","4.27287","0.18249","2.97000","0.00000","0.11938","0.02023"
"0.11958","4.28211","0.18289","2.98000","0.00000","0.11958","0.02027"
"0.12000","4.29039","0.18324","2.99000","0.00000","0.12000","0.02034"
"0.12042","4.30084","0.18369","3.00000","0.00000","0.12042","0.02041"
"0.12083","4.31036","0.18409","3.01000","0.00000","0.12083","0.02048"
"0.12125","4.32000","0.18451","3.02000","0.00000","0.12125","0.02055"
"0.12146","4.33090","0.18497","3.03000","0.00000","0.12146","0.02059"
"0.12188","4.34164","0.18543","3.04000","0.00000","0.12188","0.02066"
"0.12229","4.35251","0.18589","3.05000","0.00000","0.12229","0.02073"
"0.12271","4.36246","0.18632","3.06000","0.00000","0.12271","0.02080"
"0.12313","4.37018","0.18665","3.07000","0.00000","0.12313","0.02087"
"0.12333","4.37731","0.18695","3.08000","0.00000","0.12333","0.02090"
"0.12375","4.38563","0.18731","3.09000","0.00000","0.12375","0.02097"
"0.12417","4.39195","0.18758","3.10000","0.00000","0.12417","0.02105"
"0.12458","4.40027","0.18793","3.11000","0.00000","0.12458","0.02112"
"0.12500","4.41231","0.18845","3.12000","0.00000","0.12500","0.02119"
"0.12542","4.42649","0.18905","3.13000","0.00000","0.12542","0.02126"
"0.12563","4.43833","0.18956","3.14000","0.00000","0.12563","0.02129"
"0.12604","4.45121","0.19011","3.15000","0.00000","0.12604","0.02136"
"0.12646","4.46313","0.19062","3.16000","0.00000","0.12646","0.02143"
"0.12688","4.47489","0.19112","3.17000","0.00000","0.12688","0.02150"
"0.12729","4.48428","0.19152","3.18000","0.00000","0.12729","0.02157"
"0.12771","4.49631","0.19204","3.19000","0.00000","0.12771","0.02165"
"0.12812","4.50808","0.19254","3.20000","0.00000","0.12812","0.02172"
"0.12833","4.51709","0.19292","3.21000","0.00000","0.12833","0.02175"
